date,category,region,segment,revenue,cost,profit,units_sold,customer_satisfaction
2023-05-29,Clothing,South,Budget,2578.5112457264786,1627.1151743988744,951.3960713276042,60,3.4181810441985805
2023-05-29,Clothing,East,Premium,9343.056071216764,5230.829554750377,4112.226516466388,221,3.9661334925505844
2023-05-29,Clothing,East,Standard,3639.8121314347623,2160.3620567205944,1479.4500747141678,66,2.9758203818478215
2023-05-29,Clothing,East,Budget,2001.9774935451526,1299.6611788635178,702.3163146816348,38,3.312423086742744
2023-05-29,Clothing,West,Premium,8683.609128791859,5027.760116806343,3655.849011985516,154,4.699876817380891
2023-05-29,Clothing,West,Standard,4161.903402697364,2579.09680561214,1582.806597085224,76,3.8935971147981228
2023-05-29,Clothing,West,Budget,2908.0496757144533,1796.959888549984,1111.0897871644693,57,3.042084994391062
2023-05-29,Home,North,Premium,12595.053629341917,8052.54622408914,4542.507405252777,137,4.61870578656002
2023-05-29,Home,North,Standard,5399.219841999684,3134.020349898518,2265.199492101166,80,3.7060663674414975
2023-05-29,Home,North,Budget,4950.463225177138,2996.7564536073196,1953.7067715698186,49,3.233988328187761
2023-05-29,Home,South,Premium,15219.587437249904,8775.231126819699,6444.356310430205,167,4.511942250944365
2023-05-29,Home,South,Standard,5346.866603182021,3018.8751655573365,2327.9914376246847,72,3.3714556620059666
2023-05-29,Home,South,Budget,1892.2753088995591,1193.5018040765406,698.7735048230186,23,2.905978334925922
2023-05-29,Home,East,Premium,12201.185093227454,7159.962433809992,5041.222659417462,174,4.411892932148774
2023-05-29,Home,East,Standard,3790.1958981024495,2316.877842242468,1473.3180558599815,43,3.8063262906898028
2023-05-29,Home,East,Budget,3582.5341635155705,2270.609874249622,1311.9242892659486,51,2.9360090181409215
2023-05-29,Home,West,Premium,13310.724445375297,7627.516386596523,5683.208058778774,174,4.1264795238048455
2023-05-29,Home,West,Standard,6530.398387287205,4094.7386492012265,2435.6597380859785,97,4.118809220399943
2023-05-29,Home,West,Budget,2933.764175880999,1793.6804906272291,1140.08368525377,34,3.565738659962462
2023-05-29,Books,North,Premium,6098.548273080963,3908.9785237050046,2189.569749375958,218,4.80374455824546
2023-05-29,Books,North,Standard,2026.8049824435534,1271.129260584559,755.6757218589944,77,4.7873880037488235
2023-05-29,Books,North,Budget,1183.103676033865,663.8483298862134,519.2553461476516,39,3.8790424838510953
2023-05-29,Books,South,Premium,5130.19233715592,2886.619893030373,2243.5724441255466,214,4.815797243305803
2023-05-29,Books,South,Standard,1383.1959567618917,816.6503180654656,566.5456386964261,60,4.089374381549688
2023-05-29,Books,South,Budget,1600.459017412562,1015.686657888703,584.7723595238589,72,3.216956218111049
2023-05-29,Books,East,Premium,3734.9374645883895,2292.5251939620484,1442.412270626341,123,4.086851745102131
2023-05-29,Books,East,Standard,1869.5425039743516,1097.5826655790474,771.9598383953041,86,4.190860797820835
2023-05-29,Books,East,Budget,943.2528219802547,590.8984484906035,352.35437348965115,31,3.8644953116150242
2023-05-29,Books,West,Premium,3197.136815451294,1994.8875760413973,1202.2492394098965,113,4.521407832970356
2023-05-29,Books,West,Standard,2728.0998590916197,1750.1826015818333,977.9172575097864,118,3.9478919873467166
2023-05-29,Books,West,Budget,1804.3062080181853,1116.8095997355,687.4966082826854,82,2.867927967336047
2023-05-29,Sports,North,Premium,7078.1829261754865,4422.193547411349,2655.9893787641377,132,4.697868020716088
2023-05-29,Sports,North,Standard,5869.315819484992,3233.730527008544,2635.585292476448,100,3.9382444763381055
2023-05-29,Sports,North,Budget,2554.376325047656,1635.2374672188241,919.1388578288318,47,3.290382521554216
2023-05-29,Sports,South,Premium,5565.469482602919,3448.3883900542996,2117.0810925486194,75,4.417398159354278
2023-05-29,Sports,South,Standard,3107.993016617241,1749.7319309852667,1358.2610856319745,42,3.814485730495014
2023-05-29,Sports,South,Budget,1939.1818450290789,1228.3989290702882,710.7829159587907,38,3.3332302886783993
2023-05-29,Sports,East,Premium,5879.952001751622,3790.5795238491396,2089.372477902483,95,5.0
2023-05-29,Sports,East,Standard,2761.350336439335,1743.5094103203216,1017.8409261190134,53,3.2923382006606463
2023-05-29,Sports,East,Budget,1701.4671977024873,1088.6544060765966,612.8127916258907,23,2.658765388080062
2023-05-29,Sports,West,Premium,6664.541643619279,3916.430127006343,2748.111516612936,108,5.0
2023-05-29,Sports,West,Standard,4716.551752149653,3031.77471487667,1684.7770372729833,78,3.757393571002724
2023-05-29,Sports,West,Budget,2327.5948998882404,1357.1462859337614,970.448613954479,40,3.525153725883561
2023-05-30,Electronics,North,Premium,11493.135780636994,6608.580702675938,4884.555077961057,50,4.551350898788653
2023-05-30,Electronics,North,Standard,5923.359858415514,3337.9235625473652,2585.436295868149,28,3.3785156331957555
2023-05-30,Electronics,North,Budget,3706.285504129004,2054.8919105833065,1651.3935935456975,15,2.995598927652712
2023-05-30,Electronics,South,Premium,9731.845902758962,5877.310253375482,3854.5356493834797,47,4.0181063229065215
2023-05-30,Electronics,South,Standard,6904.373624557614,4146.039763531177,2758.3338610264364,28,3.3515581840019175
2023-05-30,Electronics,South,Budget,3420.059408570738,2045.6965370412324,1374.3628715295056,16,2.5172100291456063
2023-05-30,Electronics,East,Premium,9296.361188823523,5219.841120871315,4076.5200679522077,47,4.251413984017063
2023-05-30,Electronics,East,Standard,5710.085091026008,3308.4099342764157,2401.675156749592,32,4.028912507593425
2023-05-30,Electronics,East,Budget,6029.819163471234,3583.555468857858,2446.2636946133757,25,2.540918776408507
2023-05-30,Electronics,West,Premium,10292.409959763438,5750.1189335064655,4542.291026256972,53,4.737092749388355
2023-05-30,Electronics,West,Standard,7644.743972460155,4335.481436127959,3309.2625363321968,36,3.5438167544893675
2023-05-30,Electronics,West,Budget,3146.8216709963813,1925.9737137559473,1220.847957240434,15,3.5560402992329685
2023-05-30,Clothing,North,Premium,7727.937916191409,4905.270194317099,2822.6677218743107,169,4.837009770262096
2023-05-30,Clothing,North,Standard,5296.517698897091,3342.0110384147874,1954.5066604823032,87,3.416530313298747
2023-05-30,Clothing,North,Budget,2397.800574680379,1362.7605007396844,1035.0400739406948,48,2.889585612234686
2023-05-30,Clothing,South,Premium,4617.726040581354,2778.4335260964613,1839.2925144848928,87,4.528756799036927
2023-05-30,Clothing,South,Standard,2668.292447613221,1611.765492040749,1056.5269555724722,52,3.6478260755759315
2023-05-30,Clothing,South,Budget,1536.5751920349437,909.7224789508485,626.8527130840952,28,3.190799629635632
2023-05-30,Clothing,East,Premium,10824.76638066553,6472.467649695618,4352.298730969911,178,4.689243020579604
2023-05-30,Clothing,East,Standard,3408.2990144184887,1986.2659383329105,1422.0330760855782,78,3.8722738260517238
2023-05-30,Clothing,East,Budget,2390.488710563205,1521.225382812923,869.2633277502821,39,3.3709486492944767
2023-05-30,Clothing,West,Premium,7858.167103691371,4974.390206883357,2883.7768968080145,141,4.379222203098983
2023-05-30,Clothing,West,Standard,4904.3309212838685,2744.917284251898,2159.4136370319707,92,3.5586617006194587
2023-05-30,Clothing,West,Budget,2952.936790671734,1776.044210024237,1176.892580647497,62,3.15863908806603
2023-05-30,Home,North,Premium,15454.11415242875,9975.052979566992,5479.061172861759,193,4.19561675195899
2023-05-30,Home,North,Standard,4961.304629588746,2922.3451387635496,2038.9594908251966,70,3.806102813543173
2023-05-30,Home,North,Budget,3086.8546504010724,1866.4661761868656,1220.3884742142068,33,3.7408878366417557
2023-05-30,Home,South,Premium,7941.789479475431,4673.620898964939,3268.1685805104917,115,4.218949728342734
2023-05-30,Home,South,Standard,4962.075026187812,2809.5398613193515,2152.5351648684605,67,3.1234562836624415
2023-05-30,Home,South,Budget,1885.2316379878257,1215.4439900877214,669.7876479001043,27,3.765421866436153
2023-05-30,Home,East,Premium,11465.667252938334,6953.677002238071,4511.9902507002635,162,4.56818322380388
2023-05-30,Home,East,Standard,4333.105219921237,2813.9829152232724,1519.1223046979649,46,3.7475097168552867
2023-05-30,Home,East,Budget,2663.1466145520394,1554.6063815821967,1108.5402329698427,30,3.049894132152587
2023-05-30,Home,West,Premium,13374.9251269038,7592.006752437815,5782.918374465985,156,4.599622631640974
2023-05-30,Home,West,Standard,5156.396650072716,3297.3822495107784,1859.0144005619372,65,3.2948450591098792
2023-05-30,Home,West,Budget,5386.448788514432,3086.6044377448006,2299.844350769631,80,2.8690223832307646
2023-05-30,Books,North,Premium,5481.655760568838,3186.469533460832,2295.186227108006,202,4.487836566290637
2023-05-30,Books,North,Standard,2352.8954519496906,1351.6989880595372,1001.1964638901534,80,3.7207619128920193
2023-05-30,Books,North,Budget,1183.7416834730836,710.7283858059772,473.0132976671065,45,3.1562246341902567
2023-05-30,Books,South,Premium,3478.144415644282,2186.9693685725033,1291.1750470717789,143,4.460796545079346
2023-05-30,Books,South,Standard,1723.8039122478995,1038.004932502555,685.7989797453445,69,4.3990773337468685
2023-05-30,Books,South,Budget,811.6749053490913,497.7064309544378,313.9684743946535,26,3.0450810980743994
2023-05-30,Books,East,Premium,5236.511620674434,3066.672069024526,2169.839551649908,185,4.888172366327287
2023-05-30,Books,East,Standard,1890.380125165747,1067.8349635845404,822.5451615812065,75,3.5532520065563515
2023-05-30,Books,East,Budget,822.1833332779586,519.8340594336838,302.34927384427476,37,3.115904416159116
2023-05-30,Books,West,Premium,4275.778189994083,2604.572938172463,1671.2052518216196,198,4.997484098162263
2023-05-30,Books,West,Standard,2124.9845349464413,1242.6574730665725,882.3270618798688,84,4.038864011566029
2023-05-30,Books,West,Budget,1578.9491011189807,972.3085994143581,606.6405017046226,59,3.5192568495681034
2023-05-30,Sports,North,Premium,6776.605835333166,4353.473107078161,2423.1327282550055,94,4.567669299202413
2023-05-30,Sports,North,Standard,4678.793485932837,2770.2505760516915,1908.5429098811455,87,3.9660418075168766
2023-05-30,Sports,North,Budget,3208.277452393276,1900.0553228247893,1308.2221295684865,54,3.0666591300502435
2023-05-30,Sports,South,Premium,4589.411733714294,2713.251591699645,1876.1601420146494,62,4.689389841546795
2023-05-30,Sports,South,Standard,2883.4089778051516,1751.2632393928427,1132.145738412309,41,3.5427292175618836
2023-05-30,Sports,South,Budget,1501.6295255840998,964.1437506567081,537.4857749273917,23,3.7023101576883506
2023-05-30,Sports,East,Premium,6942.9108197122705,4212.8199829229,2730.0908367893708,110,4.419651682848194
2023-05-30,Sports,East,Standard,2612.275768308421,1525.7870764026206,1086.4886919058004,35,3.7788725833563768
2023-05-30,Sports,East,Budget,2310.7443622695823,1454.6900145976647,856.0543476719176,31,3.3017472173769833
2023-05-30,Sports,West,Premium,6814.073739515868,3877.8154088922697,2936.258330623598,125,4.905536786963504
2023-05-30,Sports,West,Standard,2778.4207838850193,1572.9524725592678,1205.4683113257515,46,3.652890067440024
2023-05-30,Sports,West,Budget,2135.3675023269634,1274.9584457983256,860.4090565286378,34,3.261240507062898
2023-05-31,Electronics,North,Premium,8565.620630312702,5363.264754772011,3202.355875540691,35,4.096829081686708
2023-05-31,Electronics,North,Standard,9455.174782039594,5635.830265760259,3819.344516279335,41,2.9328026133715985
2023-05-31,Electronics,North,Budget,3699.4465560156714,2401.6699028044113,1297.77665321126,17,2.579398169879963
2023-05-31,Electronics,South,Premium,12750.15448352972,7549.584822473157,5200.569661056564,62,4.051531366628124
2023-05-31,Electronics,South,Standard,8897.398584223873,5419.010077622774,3478.388506601099,36,3.838492716368801
2023-05-31,Electronics,South,Budget,3112.871306405316,1803.0815606461097,1309.7897457592062,13,3.0531370192373757
2023-05-31,Electronics,East,Premium,13924.714046586687,8710.321020378615,5214.393026208072,73,4.636157731333922
2023-05-31,Electronics,East,Standard,5971.238944391835,3587.0815670232764,2384.157377368558,27,3.313096877786917
2023-05-31,Electronics,East,Budget,4114.106525280214,2570.404758674277,1543.7017666059364,19,2.8099983812818388
2023-05-31,Electronics,West,Premium,15867.232243824328,8732.98464557923,7134.247598245098,75,4.593847635155703
2023-05-31,Electronics,West,Standard,5777.853590262085,3323.1841430245563,2454.669447237529,34,3.287529762035593
2023-05-31,Electronics,West,Budget,5336.43542375816,3049.355082979565,2287.080340778595,23,2.885795876073263
2023-05-31,Clothing,North,Premium,9132.732246293854,5840.521203479535,3292.2110428143187,150,4.900885544750623
2023-05-31,Clothing,North,Standard,4431.912756558512,2506.410860626942,1925.5018959315703,95,4.137159849053333
2023-05-31,Clothing,North,Budget,2303.1605628703833,1357.1445969761694,946.0159658942139,40,3.164920022420557
2023-05-31,Clothing,South,Premium,9291.366412422713,5723.602859203963,3567.7635532187496,181,4.590582899251789
2023-05-31,Clothing,South,Standard,2849.456568501547,1751.1341672758656,1098.3224012256812,63,3.6114351099583835
2023-05-31,Clothing,South,Budget,2006.545061137887,1137.042801888421,869.5022592494659,41,3.5495726699967487
2023-05-31,Clothing,East,Premium,4722.047590809756,2771.509770415981,1950.5378203937748,106,4.429796454487812
2023-05-31,Clothing,East,Standard,4181.339783937565,2485.9491231529305,1695.3906607846343,76,3.9553456345335203
2023-05-31,Clothing,East,Budget,2458.5273200782376,1559.134372287027,899.3929477912106,42,3.0638561233486903
2023-05-31,Clothing,West,Premium,8513.010481846353,4804.811758180192,3708.1987236661616,179,4.914072922277414
2023-05-31,Clothing,West,Standard,3812.9879285436605,2249.3743127165835,1563.613615827077,84,3.906088885267883
2023-05-31,Clothing,West,Budget,1779.9460832607642,1144.2635727419342,635.68251051883,31,3.4321700710473566
2023-05-31,Home,North,Premium,10492.318711047732,6709.352925016083,3782.9657860316493,131,4.114409604127509
2023-05-31,Home,North,Standard,5440.330427089797,3421.0723216465863,2019.2581054432108,74,3.9489721661547885
2023-05-31,Home,North,Budget,3162.4145108298135,1963.8999659857004,1198.514544844113,35,2.8636753826199848
2023-05-31,Home,South,Premium,10460.012422667898,6674.110811891353,3785.9016107765456,108,4.212854819789899
2023-05-31,Home,South,Standard,7010.87587710269,4330.110992809939,2680.764884292751,105,3.4770908100238502
2023-05-31,Home,South,Budget,3353.4880997709533,2176.3246250445377,1177.1634747264156,34,3.6558996317615633
2023-05-31,Home,East,Premium,10395.708244665431,6090.496803412367,4305.211441253065,108,4.269082846925751
2023-05-31,Home,East,Standard,6312.100503654079,4027.5082925909132,2284.592211063166,66,3.4400372561900454
2023-05-31,Home,East,Budget,2112.169292756643,1302.643694052382,809.5255987042608,26,3.3086164971707914
2023-05-31,Home,West,Premium,8484.89832536395,5122.1479010432995,3362.7504243206513,121,4.459558016411329
2023-05-31,Home,West,Standard,5379.076431486948,3395.1549853417564,1983.921446145192,61,4.036971649078862
2023-05-31,Home,West,Budget,2611.8695511527535,1456.6971544115058,1155.1723967412477,36,2.744170489015131
2023-05-31,Books,North,Premium,4332.809734509609,2497.7024476786096,1835.1072868309998,174,3.9310130639310303
2023-05-31,Books,North,Standard,2421.218094410563,1566.6563349719102,854.5617594386529,94,4.055637831435083
2023-05-31,Books,North,Budget,1430.1803056269134,907.3063426163188,522.8739630105946,66,3.312099819000619
2023-05-31,Books,South,Premium,4950.324640755948,3100.011740895046,1850.3128998609022,212,4.817993208065733
2023-05-31,Books,South,Standard,1961.5489810451174,1172.8484750646917,788.7005059804258,94,4.618849875677442
2023-05-31,Books,South,Budget,904.262613099035,566.5238697136227,337.73874338541225,32,3.3231178190320056
2023-05-31,Books,East,Premium,3177.6725570381645,1944.5080393244064,1233.1645177137582,149,4.722137650969438
2023-05-31,Books,East,Standard,1594.0566548617314,1031.5360665621645,562.520588299567,58,4.209683474201795
2023-05-31,Books,East,Budget,1124.7620834918098,730.0514337156088,394.71064977620097,37,2.538186335066065
2023-05-31,Books,West,Premium,3446.1308869602503,1922.363917967131,1523.7669689931192,161,5.0
2023-05-31,Books,West,Standard,2822.546934300989,1620.2507312877765,1202.2962030132126,124,4.157833363019559
2023-05-31,Books,West,Budget,1194.730658633169,725.4352555878111,469.29540304535794,56,3.7706099801378916
2023-05-31,Sports,North,Premium,7347.776496432379,4529.591090988766,2818.1854054436126,136,4.952341600370412
2023-05-31,Sports,North,Standard,3864.635196623387,2506.0337512906203,1358.6014453327666,75,3.7929730542699636
2023-05-31,Sports,North,Budget,2628.437066255006,1670.7722143093538,957.6648519456521,37,2.969427046507656
2023-05-31,Sports,South,Premium,4783.456568113944,2797.791354478504,1985.6652136354396,87,4.164672591764518
2023-05-31,Sports,South,Standard,3101.0220877691927,2014.111559096801,1086.9105286723916,47,3.8623327437871415
2023-05-31,Sports,South,Budget,3063.666434080197,1862.5262389422248,1201.1401951379723,48,3.432571636210751
2023-05-31,Sports,East,Premium,5882.652167001733,3602.259525672406,2280.3926413293266,81,4.539721659415283
2023-05-31,Sports,East,Standard,3296.2760076443583,2007.8919996530565,1288.3840079913018,44,3.7063568467054115
2023-05-31,Sports,East,Budget,1193.5341743624783,721.6930118046112,471.84116255786716,21,2.8675507588488895
2023-05-31,Sports,West,Premium,6295.066832540522,3961.323575803273,2333.7432567372493,122,4.091175150538949
2023-05-31,Sports,West,Standard,3456.7805118922715,2081.2811551795594,1375.4993567127121,58,4.195557627534331
2023-05-31,Sports,West,Budget,1756.6132636120763,1032.7084691155017,723.9047944965746,26,3.1512601405847134
2023-06-01,Electronics,North,Premium,13523.446792218987,8031.725422513915,5491.721369705072,70,4.089858901012157
2023-06-01,Electronics,North,Standard,6992.425841500262,3984.865445434498,3007.5603960657645,36,2.880962071311007
2023-06-01,Electronics,North,Budget,5277.993826170772,3122.320823329301,2155.673002841471,25,2.812692232095413
2023-06-01,Electronics,South,Premium,8702.271128336473,4922.69653451641,3779.5745938200635,48,4.271814267222852
2023-06-01,Electronics,South,Standard,6368.244014550423,3564.5780798440433,2803.66593470638,35,3.1592771321314785
2023-06-01,Electronics,South,Budget,1768.1375584137097,1130.580351391746,637.5572070219637,7,2.98476609522275
2023-06-01,Electronics,East,Premium,15221.230804562985,8953.71398926043,6267.516815302555,67,4.589800102097323
2023-06-01,Electronics,East,Standard,6795.691964590157,3782.55220861157,3013.139755978587,34,3.311868167612369
2023-06-01,Electronics,East,Budget,2837.2109176884583,1703.9544473417452,1133.256470346713,16,2.6310879045779734
2023-06-01,Electronics,West,Premium,16682.47157132201,10177.448371317834,6505.023200004176,90,4.356126208486327
2023-06-01,Electronics,West,Standard,7528.55571652453,4518.593232255888,3009.9624842686417,38,3.4638536304092953
2023-06-01,Electronics,West,Budget,2615.1586263786353,1498.8097634690007,1116.3488629096346,10,2.98041006188419
2023-06-01,Clothing,North,Premium,6956.730015519574,4096.956023789962,2859.773991729612,162,4.9051064564804845
2023-06-01,Clothing,North,Standard,3544.659852307839,2232.9981432506893,1311.66170905715,63,3.943927718016241
2023-06-01,Clothing,North,Budget,2838.8479707085903,1628.9533477376535,1209.8946229709368,48,4.180789977748031
2023-06-01,Clothing,South,Premium,6156.63757311613,3555.844846982279,2600.792726133851,147,4.566704339718675
2023-06-01,Clothing,South,Standard,3899.134173975362,2358.6555463829836,1540.4786275923784,83,3.81709630648136
2023-06-01,Clothing,South,Budget,1728.6934653759395,1039.0214269401897,689.6720384357498,39,3.077626294505799
2023-06-01,Clothing,East,Premium,7068.571730564415,3923.7728001354917,3144.798930428923,138,4.420455932072764
2023-06-01,Clothing,East,Standard,4632.244580019743,2611.9059320636393,2020.3386479561036,80,4.115118045676619
2023-06-01,Clothing,East,Budget,2156.1160104009946,1262.6316340017631,893.4843763992315,41,3.2983379283383605
2023-06-01,Clothing,West,Premium,6616.830487383318,4151.513353404604,2465.317133978714,119,4.56144475280049
2023-06-01,Clothing,West,Standard,3706.8364446019573,2265.5367889838767,1441.2996556180806,60,4.462072072508586
2023-06-01,Clothing,West,Budget,2197.7002103976256,1356.0019931284007,841.6982172692249,49,3.431933417320447
2023-06-01,Home,North,Premium,7520.937560535276,4871.990680265294,2648.946880269982,85,4.6499584831418606
2023-06-01,Home,North,Standard,4611.380411414668,2537.292393642502,2074.088017772166,52,3.7070692464751165
2023-06-01,Home,North,Budget,3887.4098702237584,2293.0089704745874,1594.400899749171,55,2.8640717274754883
2023-06-01,Home,South,Premium,13070.469668202615,7969.114237115567,5101.355431087048,172,4.520603347738128
2023-06-01,Home,South,Standard,3746.416526818787,2079.496916717535,1666.9196101012521,48,3.409492781709943
2023-06-01,Home,South,Budget,3483.8532567879015,1988.019913384948,1495.8333434029535,42,3.1259422484982133
2023-06-01,Home,East,Premium,10230.484151783294,6494.342293428125,3736.1418583551686,141,4.14773331541595
2023-06-01,Home,East,Standard,4048.9042944642183,2315.6741951370445,1733.2300993271738,49,4.086973979305314
2023-06-01,Home,East,Budget,3844.383171800753,2417.4069492694703,1426.976222531283,54,2.9229588277777045
2023-06-01,Home,West,Premium,11186.14118032023,6899.224199217216,4286.916981103014,134,4.611558574779041
2023-06-01,Home,West,Standard,6264.766594437987,3665.2909468379407,2599.475647600046,71,3.94251701937512
2023-06-01,Home,West,Budget,3540.8159810626626,1966.018200589471,1574.7977804731916,49,2.598894766490955
2023-06-01,Books,North,Premium,4530.1795689904675,2620.9663651064448,1909.2132038840227,171,4.300646960784314
2023-06-01,Books,North,Standard,2223.527523326784,1415.6012704828613,807.9262528439226,98,4.33490843555029
2023-06-01,Books,North,Budget,1313.4270389883732,778.3516416828446,535.0753973055286,52,3.604808053261192
2023-06-01,Books,South,Premium,3806.081117691649,2215.2830971719036,1590.7980205197455,150,4.94034558858827
2023-06-01,Books,South,Standard,1666.4345745350886,1030.5682876815856,635.866286853503,55,4.0979982412409495
2023-06-01,Books,South,Budget,1180.2590891958027,760.404440691058,419.8546485047448,50,4.1192565154885505
2023-06-01,Books,East,Premium,2991.9982488777828,1899.7792333261796,1092.2190155516032,117,4.549582386207026
2023-06-01,Books,East,Standard,2077.8706025005413,1165.1568696442414,912.7137328562999,68,4.578806003202389
2023-06-01,Books,East,Budget,785.5911481957511,485.0081148296005,300.5830333661506,33,3.0028795088053086
2023-06-01,Books,West,Premium,3906.4735201328995,2411.9072343407292,1494.5662857921702,132,3.360318840941337
2023-06-01,Books,West,Standard,1620.8969223577178,984.4267529282079,636.47016942951,67,4.055537847081315
2023-06-01,Books,West,Budget,1368.636617242115,888.4229612549611,480.21365598715397,47,3.3806652163485533
2023-06-01,Sports,North,Premium,6391.141039376035,4128.437613683702,2262.7034256923334,114,4.827325394583242
2023-06-01,Sports,North,Standard,2586.8893411158633,1483.6424828591344,1103.246858256729,46,3.685640885332232
2023-06-01,Sports,North,Budget,2232.261162216188,1414.0909121050079,818.1702501111802,41,3.423751078459242
2023-06-01,Sports,South,Premium,5999.7006038049285,3493.067306049469,2506.6332977554594,119,4.412862072387241
2023-06-01,Sports,South,Standard,1972.8639419878143,1132.269227309059,840.5947146787553,34,3.637939376284995
2023-06-01,Sports,South,Budget,1289.2612986979693,715.032837721606,574.2284609763633,19,2.986156799772698
2023-06-01,Sports,East,Premium,4064.6595286339275,2346.536043265922,1718.1234853680053,55,4.25589869016046
2023-06-01,Sports,East,Standard,3591.0946618313546,2132.6765273500073,1458.4181344813474,54,3.684970604185332
2023-06-01,Sports,East,Budget,1953.5759476700462,1133.5219416573084,820.0540060127378,34,2.7507681705349016
2023-06-01,Sports,West,Premium,5975.921582387621,3553.922586490674,2421.9989958969472,81,4.477520467001314
2023-06-01,Sports,West,Standard,3778.7752291927463,2082.6961852460277,1696.0790439467187,59,3.887759525609037
2023-06-01,Sports,West,Budget,1718.97385542249,958.7678102419468,760.2060451805432,30,3.4372046054282688
2023-06-02,Electronics,North,Premium,14235.528590369604,8883.151642650442,5352.376947719162,63,3.9742972490377233
2023-06-02,Electronics,North,Standard,7717.7675868173355,4397.659643073937,3320.107943743398,41,3.731113890570964
2023-06-02,Electronics,North,Budget,5173.5760944505255,3076.4373727169127,2097.138721733613,29,2.810717866915424
2023-06-02,Electronics,South,Premium,11270.978118912119,6543.291723881312,4727.686395030807,58,4.302968378684105
2023-06-02,Electronics,South,Standard,3861.9482078852857,2179.6636016074403,1682.2846062778453,22,3.701513259530653
2023-06-02,Electronics,South,Budget,3410.633956431889,2180.8139842399696,1229.8199721919195,14,2.667306905543414
2023-06-02,Electronics,East,Premium,12652.069438646095,7601.930999860646,5050.138438785449,63,3.77761193696883
2023-06-02,Electronics,East,Standard,6661.018274271352,3699.4216689885284,2961.596605282824,36,3.522689111203246
2023-06-02,Electronics,East,Budget,3118.152249594744,1742.8260688713447,1375.3261807233991,15,2.5069441281962384
2023-06-02,Electronics,West,Premium,11022.964980765075,6177.158467137239,4845.806513627836,60,3.7749730080676374
2023-06-02,Electronics,West,Standard,7200.3981722035005,4380.647511296323,2819.750660907178,36,3.6371296380964364
2023-06-02,Electronics,West,Budget,4576.971295426716,2720.809643768721,1856.1616516579952,27,2.521830196805031
2023-06-02,Clothing,North,Premium,6476.296575376483,4114.17954567824,2362.1170296982427,141,4.173510135977008
2023-06-02,Clothing,North,Standard,3435.1353379119714,2175.5909622866498,1259.5443756253217,70,4.191050115958393
2023-06-02,Clothing,North,Budget,3159.4760925230075,1862.2614832985275,1297.21460922448,67,3.2524689253791026
2023-06-02,Clothing,South,Premium,10245.430215574517,5676.528223142211,4568.9019924323065,201,4.336364295854231
2023-06-02,Clothing,South,Standard,2945.467341770093,1869.6089957031575,1075.8583460669354,54,4.777066098754188
2023-06-02,Clothing,South,Budget,1817.968167491344,1126.145241192405,691.8229262989391,30,3.5809651288763247
2023-06-02,Clothing,East,Premium,8003.452797915225,4411.766244130259,3591.6865537849662,190,4.383456563999055
2023-06-02,Clothing,East,Standard,6125.93496726156,3420.802818172852,2705.132149088708,115,4.104282312970139
2023-06-02,Clothing,East,Budget,2156.5402223478204,1304.8647246794492,851.6754976683712,46,2.9352005968159594
2023-06-02,Clothing,West,Premium,7628.157647950347,4373.497675548581,3254.659972401766,142,4.913793356307013
2023-06-02,Clothing,West,Standard,3782.063549005941,2317.3671869309824,1464.6963620749584,60,3.938263094840877
2023-06-02,Clothing,West,Budget,2589.819041203261,1542.6029318451276,1047.2161093581333,51,2.8571166250703324
2023-06-02,Home,North,Premium,8914.393194091077,5153.236821641465,3761.156372449612,119,4.714578460110121
2023-06-02,Home,North,Standard,5291.326269845402,3264.921755675112,2026.40451417029,69,3.807681846538398
2023-06-02,Home,North,Budget,3493.068807021306,2103.561475896551,1389.5073311247547,38,3.1218150033253305
2023-06-02,Home,South,Premium,12825.552182610858,8234.15677797867,4591.395404632189,175,4.887057764981195
2023-06-02,Home,South,Standard,3689.918946732034,2344.2734279647048,1345.6455187673291,52,3.692859311367043
2023-06-02,Home,South,Budget,3110.029237464515,1765.6083059312775,1344.4209315332375,41,3.488624879822389
2023-06-02,Home,East,Premium,7764.269657105932,4522.312786292698,3241.9568708132347,97,4.233632558914624
2023-06-02,Home,East,Standard,4699.298609747629,2724.673397880361,1974.6252118672678,67,4.222592814936241
2023-06-02,Home,East,Budget,2455.1591194553157,1399.0221382712957,1056.13698118402,35,3.441714585433005
2023-06-02,Home,West,Premium,9201.067083695534,5880.247870467693,3320.819213227841,108,4.522914896906182
2023-06-02,Home,West,Standard,6634.028782197891,4087.4314130596576,2546.5973691382333,78,3.389825051647185
2023-06-02,Home,West,Budget,3210.1466603323033,1966.272343941923,1243.8743163903803,45,2.8605048089633476
2023-06-02,Books,North,Premium,6579.48790835894,3654.516572069671,2924.9713362892694,304,4.629409496820338
2023-06-02,Books,North,Standard,2642.964974344956,1695.7399735149716,947.2250008299843,118,3.565349668260172
2023-06-02,Books,North,Budget,1679.5744708202242,1078.4388312333747,601.1356395868495,75,3.6832480174633466
2023-06-02,Books,South,Premium,4377.576141038611,2472.1347515666353,1905.441389471976,173,5.0
2023-06-02,Books,South,Standard,1407.8559318364337,867.5555814340794,540.3003504023543,48,3.4716548838405643
2023-06-02,Books,South,Budget,943.746498998326,549.4666063321074,394.27989266621864,36,3.332922957960334
2023-06-02,Books,East,Premium,3659.7792460224373,2132.721268032935,1527.0579779895024,127,4.813748057740593
